Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
SONO,Sonos Inc,24.44,-0.52,-2.08%,25,25.17,24.38,833900,12/24/20
SPLK,Splunk Inc,180.2,-2.35,-1.29%,182.58,184.71,179.68,1150200,12/24/20
SPNS,Sapiens Intl Cp NV,30.48,0.31,1.03%,30.24,30.8,30.24,76800,12/24/20
SPSC,Sps Commerce Inc,110.32,-0.35,-0.32%,110.68,111.63,109.76,76300,12/24/20
SPT,Sprout Social Inc Cl A,50.03,-1.45,-2.82%,51.26,52.24,49.78,195300,12/24/20
SPWR,Sunpower Corp,29.87,-0.17,-0.57%,29.82,31.1,29.23,3483700,12/24/20
SQBG,Sequential Brands,16.29,0.21,1.31%,16.15,16.86,16.15,7100,12/24/20
SRCE,1st Source Corp,39.89,0.04,0.10%,39.76,40.25,39.29,28000,12/24/20
SRCL,Stericycle Inc,69.72,0.38,0.55%,69.73,69.78,68.76,89000,12/24/20
SRNE,Sorrento Therpt,7.89,-0.67,-7.83%,8.56,8.61,7.81,14309400,12/24/20
SRPT,Sarepta Therapeutics,175.03,-3.03,-1.70%,178.38,178.38,174,220100,12/24/20
SSB,South State Cp,74.03,-0.54,-0.72%,74.92,74.94,73.03,65000,12/24/20
SSNC,SS&C Technologies,71.69,0.21,0.29%,71.61,71.82,71.29,160100,12/24/20
SSRM,Ssr Mining Inc,19.54,0.11,0.57%,19.42,19.69,19.24,409100,12/24/20
STAA,Staar Surgical Company,81.43,-0.39,-0.48%,81.7,83.21,80.4,186800,12/24/20
STAY,Extended Stay America Inc,14.17,0.21,1.50%,13.94,14.18,13.9,456100,12/24/20
STBA,S&T Bancorp Inc,24.35,0.54,2.27%,23.86,24.41,23.55,95500,12/24/20
STFC,State Auto Finl Corp,18.26,0.02,0.11%,18.26,18.45,18.12,24900,12/24/20
STLD,Steel Dynamics Inc,36.38,0.01,0.03%,36.64,36.8,35.9,534400,12/24/20
STMP,Stamps.com Inc,221.71,6.29,2.92%,217.82,222,214.62,180000,12/24/20
STNE,Stoneco Ltd Cl A,85.17,1.04,1.24%,84.71,85.42,83.62,1184900,12/24/20
STRA,Strayer Education,97.09,-0.92,-0.94%,97.98,99.14,95.6,63800,12/24/20
STX,Seagate Tech Ord Shs,62.95,-0.08,-0.13%,63.19,63.19,62.4,797200,12/24/20
SUMO,Sumo Logic Inc,32.19,-0.15,-0.46%,32.6,33.45,31.67,541000,12/24/20
SUPN,Supernus Pharm,25.66,-0.15,-0.58%,25.99,26.18,25.03,568200,12/24/20
SVC,Service Properties Trust,11.46,0.09,0.79%,11.5,11.53,11.22,304300,12/24/20
SVMK,Svmk Inc,25.97,0.3,1.17%,25.66,25.99,25.5,390000,12/24/20
SVRA,Savara Inc,1.31,-0.05,-3.68%,1.38,1.39,1.28,357300,12/24/20
SWAV,Shockwave Medical Inc,100,-3.1,-3.01%,103.7,103.95,99.71,150200,12/24/20
SWKS,Skyworks Solutions,151.21,0.47,0.31%,150.95,151.35,149.5,480400,12/24/20
SWTX,Springworks Therapeutics Inc,74.63,-2.73,-3.53%,77.56,80.31,74.19,216400,12/24/20
SYBT,Stock Yards Bancorp,40.17,0.22,0.55%,40.11,40.34,39.75,13500,12/24/20
SYBX,Synlogic Inc,2.29,-0.01,-0.43%,2.3,2.33,2.26,233500,12/24/20
SYKE,Sykes Enterprises,38.15,0.26,0.69%,38.45,38.8,37.88,60700,12/24/20
SYNA,Synaptics Inc,86.15,0.28,0.33%,86.8,87.11,84.5,163300,12/24/20
SYNH,Syneos Health Inc,68.02,-1.17,-1.69%,69.63,69.63,67.39,251200,12/24/20
TBIO,Translate Bio Inc,22.14,-2.01,-8.32%,24.08,24.15,22.01,546100,12/24/20
TBPH,Theravance Bio Ord,18.76,0.5,2.74%,18.48,19.01,18.14,68200,12/24/20
TCBI,Texas Capital Bncsh,59,-0.24,-0.41%,59.78,60.36,57.54,231400,12/24/20
TCBK,Trico Bancshares,34.51,-0.22,-0.63%,35.04,35.04,34.3,18800,12/24/20
TCF,TCF Financial Corp,36.21,-0.34,-0.93%,36.75,36.75,35.62,584900,12/24/20
TCOM,Trip.com Group Ltd,31.99,-0.64,-1.96%,32.22,32.3,31.58,4290600,12/24/20
TCX,Tucows Inc Cl A,72.86,-1.79,-2.40%,74.43,74.43,72.78,7500,12/24/20
TEAM,Atlassian Cls A Ord,241.79,0.91,0.38%,240.55,243.73,239.85,658300,12/24/20
TECH,Bio-Techne Cp,321.62,1.56,0.49%,320.94,323.12,318.87,29800,12/24/20
TENB,Tenable Holdings Inc,54.68,-0.29,-0.53%,55.72,55.81,54.16,228200,12/24/20
TER,Teradyne Inc,118.88,1.62,1.38%,117.69,118.9,116.83,421400,12/24/20
TFSL,Tfs Financial Corp,17.65,-0.17,-0.95%,17.84,17.84,17.44,69100,12/24/20
TGTX,Tg Therapeuticscmn,53.34,-0.89,-1.64%,54.38,55.15,53.27,543000,12/24/20
THFF,First Finl Corp [In],39.1,-0.06,-0.15%,39,39.1,38.53,10900,12/24/20
THRM,Gentherm Inc,66.01,-0.49,-0.74%,66.51,66.86,65.21,51900,12/24/20
TIGO,Millicom International Cellular S.A.,38.61,0.17,0.44%,38.73,38.77,38.42,28100,12/24/20
TLND,Talend S.A.,37.5,-0.5,-1.32%,37.46,37.93,36.94,219700,12/24/20
TLS,Telos Corp,30.17,-0.2,-0.66%,30.35,31.3,28.91,766800,12/24/20
TMUS,T-Mobile US,132.92,0.69,0.52%,132.78,133.83,132.59,901100,12/24/20
TNDM,Tandem Diabetes Care,93.9,0.35,0.37%,93.4,94.44,93.3,397000,12/24/20
TOWN,Towne Bank,23.46,0.11,0.47%,23.34,23.61,22.89,51400,12/24/20
TPIC,Tpi Composites Inc,55.14,-1.66,-2.92%,58.11,58.11,54.51,314500,12/24/20
TPTX,Turning Point Therapeutics Inc,130.1,-0.46,-0.35%,128.46,133.8,128.18,98400,12/24/20
TREE,Lendingtree Inc,277.45,1.43,0.52%,279.84,279.84,275.99,95400,12/24/20
TRHC,Tabula Rasa Healthcare Inc,40.53,0.86,2.17%,40.1,40.84,39.86,156200,12/24/20
TRIP,Tripadvisor Inc,26,-0.12,-0.46%,26.39,26.39,25.73,901600,12/24/20
TRMB,Trimble Navigation,66.65,0.07,0.11%,66.88,66.88,66.12,148700,12/24/20
TRMK,Trustmark Corp,27.34,0.2,0.74%,27.16,27.38,26.85,128000,12/24/20
TROW,T Rowe Price Group,148.28,0.44,0.30%,148.87,148.87,147.23,370700,12/24/20
TRS,Trimas Corp,32.04,0.54,1.71%,31.57,32.05,31.11,176200,12/24/20
TRST,Trustco Bank Corp NY,6.6,-0.01,-0.15%,6.62,6.65,6.52,117800,12/24/20
TRUP,Trupanion Inc,120.65,-0.38,-0.31%,121.22,122.72,119.01,155400,12/24/20
TSCO,Tractor Supply Company,146.88,-0.02,-0.01%,147.02,148,146.21,369100,12/24/20
TSEM,Tower Semiconductor,25.38,0.41,1.64%,25.3,25.6,25.13,298200,12/24/20
TSLA,Tesla Inc,661.77,15.79,2.44%,642.99,666.09,641,22865500,12/24/20
TTD,Trade Desk Inc,931.77,7.78,0.84%,930.1,943.44,929,318400,12/24/20
TTEC,Teletech Hlds,76.96,0.41,0.54%,76.47,76.96,75.91,36600,12/24/20
TTEK,Tetra Tech Inc,115.42,-0.02,-0.02%,115.66,115.89,114.38,80400,12/24/20
TTGT,Techtarget Inc,60.5,-0.64,-1.05%,61.62,61.95,60.3,104800,12/24/20
TTMI,TTM Technologies,13.71,0.11,0.81%,13.68,13.74,13.5,438700,12/24/20
TTWO,Take-Two Interacti,202.5,0.68,0.34%,202.47,204.44,201.49,211600,12/24/20
TVTX,Travere Therapeutics Inc,27.62,-0.25,-0.90%,27.86,28.12,27.42,132100,12/24/20
TW,Tradeweb Markets Inc,63.39,-1.59,-2.45%,64.83,65.85,63.24,551400,12/24/20
TWNK,Hostess Brands Inc,14.13,0.02,0.14%,14.09,14.16,14.06,331700,12/24/20
TWOU,2U Inc,41.99,-0.58,-1.36%,42.28,43,41.13,557800,12/24/20
TWST,Twist Bioscience Corp,164.04,-2.72,-1.63%,167.79,169.3,159.22,254500,12/24/20
TXG,10X Genomics Inc,151.33,2.38,1.60%,150.79,152.7,148.75,263500,12/24/20
TXN,Texas Instruments,161.64,0.66,0.41%,160.72,161.85,160.48,1044300,12/24/20
TXRH,Texas Roadhouse Inc,79.96,0.08,0.10%,80.34,80.61,79.54,171000,12/24/20
UAL,United Airlines Holdings Inc,43.26,-0.85,-1.93%,44.4,44.42,43.01,7230600,12/24/20
UBSI,United Bkshs Inc,31.88,0.12,0.38%,31.61,31.95,31.08,275500,12/24/20
UCBI,United Comm Banks,28.71,0.33,1.16%,28.62,28.71,28.3,219100,12/24/20
UEIC,Universal Elect IN,52.02,-0.27,-0.52%,52.43,52.87,51.5,36700,12/24/20
UFCS,United Fire Group,24.53,0.05,0.20%,25.01,25.01,24.21,58700,12/24/20
UFPI,Universal Forest Prd,56.41,0.58,1.04%,56,56.43,55.56,88200,12/24/20
UHAL,A M E R C O,447.89,-2.4,-0.53%,449.49,451.11,445.68,7400,12/24/20
UIHC,United Insurance Hld,6.08,0.52,9.35%,5.65,6.16,5.65,136000,12/24/20
ULH,Universal Logis Hld,20.72,-0.04,-0.19%,20.95,20.98,20.72,10300,12/24/20
ULTA,Ulta Beauty Inc,264.64,-3.82,-1.42%,267.33,268.39,263.93,271000,12/24/20
UMBF,Ump Financial Corp,69.15,-0.64,-0.92%,70,70,68.51,47200,12/24/20
UMPQ,Umpqua Holdings Corp,15.14,-0.05,-0.33%,15.25,15.3,14.83,525700,12/24/20
UNIT,Uniti Group Inc,11.59,-0.09,-0.77%,11.67,11.77,11.54,1367000,12/24/20
UPLD,Upland Software Inc,46.63,-0.37,-0.79%,47.31,47.66,46.49,64700,12/24/20
UPWK,Upwork Inc,37.8,-0.63,-1.64%,38.8,39.42,37.61,605400,12/24/20
URBN,Urban Outfitters Inc,26.76,-0.18,-0.67%,27.05,27.05,26.54,484900,12/24/20
UTHR,United Therapeutic,149.83,0.47,0.31%,150.23,151.44,149.52,116900,12/24/20
UVSP,Univest Corp of Penn,20.39,0.17,0.84%,20.09,20.41,19.55,62700,12/24/20
VBTX,Veritex Holdings,25.15,-0.04,-0.16%,25.35,25.36,24.79,146300,12/24/20
VC,Visteon Corp,125.89,-1.54,-1.21%,128.27,128.27,123.98,82100,12/24/20
VCYT,Veracyte Inc,55.8,-1.17,-2.05%,56.94,58.15,54.88,285500,12/24/20
VEON,Veon Ltd,1.61,-0.01,-0.62%,1.61,1.635,1.59,1196700,12/24/20
VG,Vonage Holdings,13.75,0.09,0.66%,13.68,13.88,13.59,2113200,12/24/20
VIAC,Viacomcbs Inc Cl B,35.99,0.04,0.11%,35.74,36.03,35.45,4720500,12/24/20
VIACA,Viacomcbs Inc Cl A,37.03,-0.05,-0.13%,36.91,37.11,36.42,17600,12/24/20
VIAV,Viavi Solutions,14.7,0.07,0.48%,14.7,14.73,14.57,1320100,12/24/20
VICR,Vicor Cp,93.88,-0.35,-0.37%,95.09,95.09,92.11,54100,12/24/20
VIE,Viela Bio Inc,36.52,-0.25,-0.68%,37.95,37.95,36.52,51200,12/24/20
VIR,Vir Biotechnology Inc,29.54,-1.85,-5.89%,30.78,31.5,29.14,317600,12/24/20
VIRT,Virtu Financial Cm A,25.05,-0.08,-0.32%,25.26,25.26,25,197600,12/24/20
VITL,Vital Farms Inc,26.66,-1.18,-4.24%,27.75,27.75,26.5,130500,12/24/20
VLDR,Velodyne Lidar Inc.,24.68,-1.82,-6.87%,26.05,26.32,23.7,6993800,12/24/20
VLY,Valley National Bancorp,9.71,-0.03,-0.31%,9.81,9.83,9.58,477200,12/24/20
VNET,21Vianet Group Inc,32.36,-0.25,-0.77%,32.19,32.98,31.64,577200,12/24/20
VOD,Vodafone Grp Plc Ads,16.71,0.07,0.42%,16.71,16.77,16.58,1064100,12/24/20
VRM,Vroom Inc,42.89,-0.67,-1.54%,42.96,43.8,42.37,1021800,12/24/20
VRNS,Varonis Systems Inc,170.09,-0.18,-0.11%,171.96,174.55,169.45,167700,12/24/20
VRNT,Verint Systems Inc,66.25,0.68,1.04%,65.97,66.35,65.04,178900,12/24/20
VRRM,Verra Mobility Corp,13.53,0.03,0.22%,13.59,13.74,13.47,348800,12/24/20
VRSK,Verisk Analytics Inc,201.23,1.26,0.63%,200.3,201.78,199.95,145000,12/24/20
VRSN,Verisign Inc,214.59,0.58,0.27%,215.23,215.23,213.13,139800,12/24/20
VRTU,Virtusa Corp,51.09,0.04,0.08%,51.21,51.22,51.02,246300,12/24/20
VRTX,Vertex Pharmaceutic,234.46,-1.38,-0.59%,237.17,237.5,233.48,451600,12/24/20
VSAT,Viasat Inc,33.43,-0.03,-0.09%,33.56,33.56,32.12,491500,12/24/20
VTRS,Viatris Inc,17.77,-0.11,-0.62%,17.8,17.92,17.67,1946600,12/24/20
WABC,Westamerica Bancorp,54.21,0.13,0.24%,54.4,54.4,53.22,44300,12/24/20
WAFD,Washington Federal,25.56,-0.14,-0.54%,25.9,25.9,25.22,104400,12/24/20
WASH,Washington TR Bncorp,44.3,-0.09,-0.20%,45.47,45.47,43.7,27000,12/24/20
WB,Weibo Corp Ads,44.31,-1.15,-2.53%,45.01,45.06,43.91,689600,12/24/20
WBA,Walgreens Boots Alliance,39.62,-0.25,-0.63%,39.95,40.04,39.08,2677900,12/24/20
WDAY,Workday Inc,248.76,0,0.00%,247.87,251.35,245.43,599900,12/24/20
WDC,Western Digital Cp,49.92,-0.01,-0.02%,50.31,50.38,49.35,1224500,12/24/20
WDFC,W D 40 Company,260.93,-0.62,-0.24%,260.4,262.49,260.18,34100,12/24/20
WEN,Wendys Company,22.45,0.22,0.99%,22.28,22.48,22.2,744200,12/24/20
WERN,Werner Enterprise,39.55,-0.11,-0.28%,39.79,39.79,39.33,177800,12/24/20
WING,Wingstop Inc,140.76,0.58,0.41%,140.38,142.45,139.47,162400,12/24/20
WIRE,Encore Wire Cp,57.16,0.5,0.88%,57.05,57.29,56.15,31600,12/24/20
WIX,Wix.com Ltd,267.1,-1.83,-0.68%,269,269.81,264.55,139000,12/24/20
WKHS,Workhorse Grp,22.97,0.24,1.08%,22.87,24.54,22.62,11611000,12/24/20
WLTW,Willis Towers WT,211.81,2.99,1.43%,208.41,212.1,208.38,293800,12/24/20
WMG,Warner Music Group Corp Cl A,37.45,-0.57,-1.50%,38.04,38.21,37.01,117200,12/24/20
WSBC,Wesbanco Inc,29.68,0.16,0.54%,30.15,30.15,29.05,108600,12/24/20
WSC,Willscot Corp,22.55,0.25,1.12%,22.33,22.6,22.28,226900,12/24/20
WSFS,WSFS Financial Corp,44.59,0.41,0.93%,44.37,44.59,43.69,215200,12/24/20
WTFC,Wintrust Finl Corp,61.92,-0.23,-0.37%,62.66,62.66,61.33,73800,12/24/20
WW,Weight Watchers International Inc,28.24,0.44,1.58%,27.74,28.41,27.06,476500,12/24/20
WWD,Woodward Inc,121,-0.48,-0.40%,121.48,122.38,118.14,73600,12/24/20
WYNN,Wynn Resorts Ltd,114.39,-0.91,-0.79%,114.41,115.45,113.61,850900,12/24/20
XCUR,Exicure Inc,1.93,-0.05,-2.53%,2,2.02,1.9,198000,12/24/20
XEL,XCEL Energy Inc,64.63,0.32,0.50%,64.38,64.75,64.04,598400,12/24/20
XLNX,Xilinx Inc,141.99,0,0.00%,143.14,143.56,141.44,1167500,12/24/20
XLRN,Acceleron Pharma,130.92,0.76,0.58%,131.03,131.36,129.14,72500,12/24/20
XNCR,Xencor Inc,46.08,-0.39,-0.84%,46.83,47.34,45.73,83600,12/24/20
XP,XP Inc Cl A,41.35,0.35,0.85%,41.05,41.67,40.79,216900,12/24/20
XPER,Xperi Holding Corp,20.8,0.11,0.53%,20.79,20.88,20.58,234400,12/24/20
XRAY,Dentsply Sirona Inc,51.82,0.21,0.41%,51.89,51.89,51.28,217600,12/24/20
YMAB,Y-Mabs Therapeutics Inc,53.5,-0.71,-1.31%,54.28,54.4,53.27,77600,12/24/20
YNDX,Yandex N.V.,67.65,-0.04,-0.06%,68.18,68.29,67.17,370600,12/24/20
YY,YY Inc,77.35,-0.43,-0.55%,77.6,77.8,75.53,811400,12/24/20
Z,Zillow Group Cl C,138.64,-2.59,-1.83%,141.58,143.1,138.35,839300,12/24/20
ZBRA,Zebra Technologies,376.89,-2.85,-0.75%,382.28,382.28,371.4,138200,12/24/20
ZG,Zillow Grp Inc Cl A,143.86,-2.08,-1.43%,146.62,148.13,143.38,207500,12/24/20
ZGNX,Zogenix Inc,20.18,0.31,1.56%,19.87,20.31,19.71,391300,12/24/20
ZI,Zoominfo Technologies Inc Cl A,44.84,-2.45,-5.18%,47.1,47.35,44.35,1487200,12/24/20
ZION,Zions Bancorp,43.34,-0.17,-0.39%,43.62,43.62,42.66,327600,12/24/20
ZLAB,Zai Lab Ltd,133.78,-0.79,-0.59%,134.55,135.6,132.18,82600,12/24/20
ZM,Zoom Video Communications Cl A,375.17,-8.71,-2.27%,383.88,384.88,375,3850700,12/24/20
ZNGA,Zynga Inc Cl A,9.91,-0.02,-0.20%,9.9,10,9.84,5187600,12/24/20
ZS,Zscaler Inc,205.27,-2.2,-1.06%,208,209.98,204,908800,12/24/20
